rnd-1_family-534#LINE/CR1 rnd-1_family-534#LINE/CR1 rnd-1_family-534#LINE/CR1
rnd-1_family-530#LINE/RTE-BovB rnd-1_family-530#LINE/RTE-BovB rnd-1_family-530#LINE/RTE-BovB
rnd-1_family-553#Unknown rnd-1_family-553#Unknown rnd-1_family-553#Unknown
rnd-1_family-508#LINE/Penelope rnd-1_family-508#LINE/Penelope rnd-1_family-508#LINE/Penelope
rnd-1_family-546#LINE/CR1 rnd-1_family-546#LINE/CR1 rnd-1_family-546#LINE/CR1
rnd-1_family-556#Unknown rnd-1_family-556#Unknown rnd-1_family-556#Unknown
rnd-1_family-554#LINE/Rex-Babar rnd-1_family-554#LINE/Rex-Babar rnd-1_family-554#LINE/Rex-Babar
rnd-1_family-555#LTR/Gypsy rnd-1_family-555#LTR/Gypsy rnd-1_family-555#LTR/Gypsy
rnd-1_family-542#LTR/Gypsy rnd-1_family-542#LTR/Gypsy rnd-1_family-542#LTR/Gypsy
rnd-1_family-558#Unknown rnd-1_family-558#Unknown rnd-1_family-558#Unknown
rnd-1_family-561#LINE/CR1 rnd-1_family-561#LINE/CR1 rnd-1_family-561#LINE/CR1
rnd-1_family-563#LTR/Pao rnd-1_family-563#LTR/Pao rnd-1_family-563#LTR/Pao
rnd-1_family-566#LINE/Penelope rnd-1_family-566#LINE/Penelope rnd-1_family-566#LINE/Penelope
rnd-1_family-567#LTR/Pao rnd-1_family-567#LTR/Pao rnd-1_family-567#LTR/Pao
rnd-1_family-559#LINE/CR1 rnd-1_family-559#LINE/CR1 rnd-1_family-559#LINE/CR1
rnd-1_family-569#Unknown rnd-1_family-569#Unknown rnd-1_family-569#Unknown
rnd-1_family-570#DNA rnd-1_family-570#DNA rnd-1_family-570#DNA
rnd-1_family-571#Unknown rnd-1_family-571#Unknown rnd-1_family-571#Unknown
rnd-1_family-547#LINE/Penelope rnd-1_family-547#LINE/Penelope rnd-1_family-547#LINE/Penelope
rnd-1_family-568#Unknown rnd-1_family-568#Unknown rnd-1_family-568#Unknown
rnd-1_family-557#Unknown rnd-1_family-557#Unknown rnd-1_family-557#Unknown
rnd-1_family-560#LINE/CR1 rnd-1_family-560#LINE/CR1 rnd-1_family-560#LINE/CR1
rnd-1_family-540#LINE/CR1 rnd-1_family-540#LINE/CR1 rnd-1_family-540#LINE/CR1
rnd-1_family-573#Unknown rnd-1_family-573#Unknown rnd-1_family-573#Unknown
rnd-1_family-565#LTR/Gypsy rnd-1_family-565#LTR/Gypsy rnd-1_family-565#LTR/Gypsy
rnd-1_family-562#LTR/Gypsy rnd-1_family-562#LTR/Gypsy rnd-1_family-562#LTR/Gypsy
rnd-1_family-564#LTR/Gypsy rnd-1_family-564#LTR/Gypsy rnd-1_family-564#LTR/Gypsy
rnd-1_family-578#LINE/RTE-BovB rnd-1_family-578#LINE/RTE-BovB rnd-1_family-578#LINE/RTE-BovB
rnd-1_family-580#Unknown rnd-1_family-580#Unknown rnd-1_family-580#Unknown
rnd-1_family-576#Unknown rnd-1_family-576#Unknown rnd-1_family-576#Unknown
rnd-1_family-582#LINE/CR1 rnd-1_family-582#LINE/CR1 rnd-1_family-582#LINE/CR1
rnd-1_family-577#LINE rnd-1_family-577#LINE rnd-1_family-577#LINE
rnd-1_family-583#Unknown rnd-1_family-583#Unknown rnd-1_family-583#Unknown
rnd-1_family-585#Unknown rnd-1_family-585#Unknown rnd-1_family-585#Unknown
rnd-1_family-575#LTR/Gypsy rnd-1_family-575#LTR/Gypsy rnd-1_family-575#LTR/Gypsy
rnd-1_family-586#Unknown rnd-1_family-586#Unknown rnd-1_family-586#Unknown
rnd-1_family-587#LINE/CR1 rnd-1_family-587#LINE/CR1 rnd-1_family-587#LINE/CR1
rnd-1_family-589#Unknown rnd-1_family-589#Unknown rnd-1_family-589#Unknown
rnd-1_family-590#Unknown rnd-1_family-590#Unknown rnd-1_family-590#Unknown
rnd-1_family-579#LTR/Gypsy rnd-1_family-579#LTR/Gypsy rnd-1_family-579#LTR/Gypsy
rnd-1_family-591#Unknown rnd-1_family-591#Unknown rnd-1_family-591#Unknown
rnd-1_family-592#Unknown rnd-1_family-592#Unknown rnd-1_family-592#Unknown
rnd-1_family-588#Unknown rnd-1_family-588#Unknown rnd-1_family-588#Unknown
rnd-1_family-595#Unknown rnd-1_family-595#Unknown rnd-1_family-595#Unknown
rnd-1_family-221#LINE/CR1 rnd-1_family-221#LINE/CR1 rnd-1_family-221#LINE/CR1
rnd-1_family-593#Unknown rnd-1_family-593#Unknown rnd-1_family-593#Unknown
rnd-1_family-597#LTR/Gypsy rnd-1_family-597#LTR/Gypsy rnd-1_family-597#LTR/Gypsy
rnd-1_family-598#Unknown rnd-1_family-598#Unknown rnd-1_family-598#Unknown
rnd-1_family-601#Unknown rnd-1_family-601#Unknown rnd-1_family-601#Unknown
rnd-1_family-602#LTR/Gypsy rnd-1_family-602#LTR/Gypsy rnd-1_family-602#LTR/Gypsy
rnd-1_family-603#Unknown rnd-1_family-603#Unknown rnd-1_family-603#Unknown
rnd-1_family-604#Unknown rnd-1_family-604#Unknown rnd-1_family-604#Unknown
rnd-1_family-596#LINE/CR1 rnd-1_family-596#LINE/CR1 rnd-1_family-596#LINE/CR1
rnd-1_family-606#Unknown rnd-1_family-606#Unknown rnd-1_family-606#Unknown
rnd-1_family-599#LINE/CR1 rnd-1_family-599#LINE/CR1 rnd-1_family-599#LINE/CR1
rnd-1_family-607#Unknown rnd-1_family-607#Unknown rnd-1_family-607#Unknown
rnd-1_family-594#Unknown rnd-1_family-594#Unknown rnd-1_family-594#Unknown
rnd-1_family-584#LTR/Gypsy rnd-1_family-584#LTR/Gypsy rnd-1_family-584#LTR/Gypsy
rnd-1_family-609#Unknown rnd-1_family-609#Unknown rnd-1_family-609#Unknown
rnd-1_family-610#Unknown rnd-1_family-610#Unknown rnd-1_family-610#Unknown
rnd-1_family-605#LINE/CR1 rnd-1_family-605#LINE/CR1 rnd-1_family-605#LINE/CR1
rnd-1_family-612#Unknown rnd-1_family-612#Unknown rnd-1_family-612#Unknown
rnd-1_family-613#LINE/CR1 rnd-1_family-613#LINE/CR1 rnd-1_family-613#LINE/CR1
rnd-1_family-600#DNA/CMC-EnSpm rnd-1_family-600#DNA/CMC-EnSpm rnd-1_family-600#DNA/CMC-EnSpm
rnd-1_family-611#DNA/CMC-EnSpm rnd-1_family-611#DNA/CMC-EnSpm rnd-1_family-611#DNA/CMC-EnSpm
rnd-1_family-581#LINE/CR1 rnd-1_family-581#LINE/CR1 rnd-1_family-581#LINE/CR1
rnd-1_family-615#Unknown rnd-1_family-615#Unknown rnd-1_family-615#Unknown
rnd-1_family-618#Unknown rnd-1_family-618#Unknown rnd-1_family-618#Unknown
rnd-1_family-616#LTR/Gypsy rnd-1_family-616#LTR/Gypsy rnd-1_family-616#LTR/Gypsy
rnd-1_family-608#LINE/CR1 rnd-1_family-608#LINE/CR1 rnd-1_family-608#LINE/CR1
rnd-1_family-620#Unknown rnd-1_family-620#Unknown rnd-1_family-620#Unknown
rnd-1_family-621#Unknown rnd-1_family-621#Unknown rnd-1_family-621#Unknown
rnd-1_family-622#Unknown rnd-1_family-622#Unknown rnd-1_family-622#Unknown
rnd-1_family-623#Unknown rnd-1_family-623#Unknown rnd-1_family-623#Unknown
rnd-1_family-624#LINE/Rex-Babar rnd-1_family-624#LINE/Rex-Babar rnd-1_family-624#LINE/Rex-Babar
rnd-1_family-617#LINE/CR1 rnd-1_family-617#LINE/CR1 rnd-1_family-617#LINE/CR1
rnd-1_family-619#Unknown rnd-1_family-619#Unknown rnd-1_family-619#Unknown
rnd-1_family-626#Unknown rnd-1_family-626#Unknown rnd-1_family-626#Unknown
rnd-1_family-614#LINE/Penelope rnd-1_family-614#LINE/Penelope rnd-1_family-614#LINE/Penelope
rnd-1_family-627#Unknown rnd-1_family-627#Unknown rnd-1_family-627#Unknown
rnd-1_family-628#Unknown rnd-1_family-628#Unknown rnd-1_family-628#Unknown
rnd-1_family-625#DNA/CMC-EnSpm rnd-1_family-625#DNA/CMC-EnSpm rnd-1_family-625#DNA/CMC-EnSpm
rnd-1_family-630#LTR/Gypsy rnd-1_family-630#LTR/Gypsy rnd-1_family-630#LTR/Gypsy
rnd-1_family-631#Unknown rnd-1_family-631#Unknown rnd-1_family-631#Unknown
rnd-1_family-632#Unknown rnd-1_family-632#Unknown rnd-1_family-632#Unknown
rnd-1_family-633#Unknown rnd-1_family-633#Unknown rnd-1_family-633#Unknown
rnd-1_family-634#Unknown rnd-1_family-634#Unknown rnd-1_family-634#Unknown
rnd-1_family-635#Unknown rnd-1_family-635#Unknown rnd-1_family-635#Unknown
rnd-1_family-637#Unknown rnd-1_family-637#Unknown rnd-1_family-637#Unknown
rnd-1_family-638#DNA/TcMar-Tc1 rnd-1_family-638#DNA/TcMar-Tc1 rnd-1_family-638#DNA/TcMar-Tc1
rnd-1_family-574#LINE/CR1-Zenon rnd-1_family-574#LINE/CR1-Zenon rnd-1_family-574#LINE/CR1-Zenon
rnd-1_family-572#LINE/CR1 rnd-1_family-572#LINE/CR1 rnd-1_family-572#LINE/CR1
rnd-1_family-636#Unknown rnd-1_family-636#Unknown rnd-1_family-636#Unknown
rnd-1_family-639#LINE/RTE-BovB rnd-1_family-639#LINE/RTE-BovB rnd-1_family-639#LINE/RTE-BovB
rnd-1_family-640#DNA/TcMar-Tc1 rnd-1_family-640#DNA/TcMar-Tc1 rnd-1_family-640#DNA/TcMar-Tc1
rnd-1_family-641#LINE/Penelope rnd-1_family-641#LINE/Penelope rnd-1_family-641#LINE/Penelope
rnd-1_family-642#Unknown rnd-1_family-642#Unknown rnd-1_family-642#Unknown
rnd-1_family-643#Unknown rnd-1_family-643#Unknown rnd-1_family-643#Unknown
rnd-1_family-644#Unknown rnd-1_family-644#Unknown rnd-1_family-644#Unknown
rnd-1_family-645#Unknown rnd-1_family-645#Unknown rnd-1_family-645#Unknown
rnd-1_family-646#Unknown rnd-1_family-646#Unknown rnd-1_family-646#Unknown
rnd-1_family-648#Unknown rnd-1_family-648#Unknown rnd-1_family-648#Unknown
rnd-1_family-650#Unknown rnd-1_family-650#Unknown rnd-1_family-650#Unknown
rnd-1_family-651#Unknown rnd-1_family-651#Unknown rnd-1_family-651#Unknown
rnd-1_family-652#LTR/Gypsy rnd-1_family-652#LTR/Gypsy rnd-1_family-652#LTR/Gypsy
rnd-1_family-653#LTR/Gypsy rnd-1_family-653#LTR/Gypsy rnd-1_family-653#LTR/Gypsy
rnd-1_family-655#Unknown rnd-1_family-655#Unknown rnd-1_family-655#Unknown
rnd-1_family-629#LINE/CR1 rnd-1_family-629#LINE/CR1 rnd-1_family-629#LINE/CR1
rnd-1_family-656#Unknown rnd-1_family-656#Unknown rnd-1_family-656#Unknown
rnd-1_family-657#Unknown rnd-1_family-657#Unknown rnd-1_family-657#Unknown
rnd-1_family-660#Unknown rnd-1_family-660#Unknown rnd-1_family-660#Unknown
rnd-1_family-661#LTR/Gypsy rnd-1_family-661#LTR/Gypsy rnd-1_family-661#LTR/Gypsy
rnd-1_family-649#DNA/TcMar-Tc1 rnd-1_family-649#DNA/TcMar-Tc1 rnd-1_family-649#DNA/TcMar-Tc1
rnd-1_family-662#Unknown rnd-1_family-662#Unknown rnd-1_family-662#Unknown
rnd-1_family-663#Unknown rnd-1_family-663#Unknown rnd-1_family-663#Unknown
rnd-1_family-664#Unknown rnd-1_family-664#Unknown rnd-1_family-664#Unknown
rnd-1_family-667#LINE/I-Jockey rnd-1_family-667#LINE/I-Jockey rnd-1_family-667#LINE/I-Jockey
rnd-1_family-647#LINE/CR1 rnd-1_family-647#LINE/CR1 rnd-1_family-647#LINE/CR1
rnd-1_family-668#DNA/CMC-EnSpm rnd-1_family-668#DNA/CMC-EnSpm rnd-1_family-668#DNA/CMC-EnSpm
rnd-1_family-658#Unknown rnd-1_family-658#Unknown rnd-1_family-658#Unknown
rnd-1_family-659#LINE/CR1-Zenon rnd-1_family-659#LINE/CR1-Zenon rnd-1_family-659#LINE/CR1-Zenon
rnd-1_family-671#Unknown rnd-1_family-671#Unknown rnd-1_family-671#Unknown
rnd-1_family-672#Unknown rnd-1_family-672#Unknown rnd-1_family-672#Unknown
rnd-1_family-654#LTR/Gypsy rnd-1_family-654#LTR/Gypsy rnd-1_family-654#LTR/Gypsy
rnd-1_family-673#Unknown rnd-1_family-673#Unknown rnd-1_family-673#Unknown
rnd-1_family-665#LINE/Rex-Babar rnd-1_family-665#LINE/Rex-Babar rnd-1_family-665#LINE/Rex-Babar
rnd-1_family-669#LINE/RTE-BovB rnd-1_family-669#LINE/RTE-BovB rnd-1_family-669#LINE/RTE-BovB
rnd-1_family-674#DNA/TcMar-Tc1 rnd-1_family-674#DNA/TcMar-Tc1 rnd-1_family-674#DNA/TcMar-Tc1
rnd-1_family-675#LTR/Gypsy rnd-1_family-675#LTR/Gypsy rnd-1_family-675#LTR/Gypsy
rnd-1_family-676#Unknown rnd-1_family-676#Unknown rnd-1_family-676#Unknown
rnd-1_family-677#Unknown rnd-1_family-677#Unknown rnd-1_family-677#Unknown
rnd-1_family-679#Unknown rnd-1_family-679#Unknown rnd-1_family-679#Unknown
rnd-1_family-666#LINE/CR1 rnd-1_family-666#LINE/CR1 rnd-1_family-666#LINE/CR1
rnd-1_family-680#Unknown rnd-1_family-680#Unknown rnd-1_family-680#Unknown
rnd-1_family-681#Unknown rnd-1_family-681#Unknown rnd-1_family-681#Unknown
rnd-1_family-682#Unknown rnd-1_family-682#Unknown rnd-1_family-682#Unknown
rnd-1_family-670#Unknown rnd-1_family-670#Unknown rnd-1_family-670#Unknown
rnd-1_family-678#LINE/CR1 rnd-1_family-678#LINE/CR1 rnd-1_family-678#LINE/CR1
rnd-1_family-684#Unknown rnd-1_family-684#Unknown rnd-1_family-684#Unknown
rnd-1_family-685#LTR/Gypsy rnd-1_family-685#LTR/Gypsy rnd-1_family-685#LTR/Gypsy
rnd-1_family-686#DNA/TcMar-Tc1 rnd-1_family-686#DNA/TcMar-Tc1 rnd-1_family-686#DNA/TcMar-Tc1
rnd-1_family-687#Unknown rnd-1_family-687#Unknown rnd-1_family-687#Unknown
rnd-1_family-688#LINE/L2 rnd-1_family-688#LINE/L2 rnd-1_family-688#LINE/L2
rnd-1_family-690#Unknown rnd-1_family-690#Unknown rnd-1_family-690#Unknown
rnd-1_family-691#Unknown rnd-1_family-691#Unknown rnd-1_family-691#Unknown
rnd-1_family-692#Unknown rnd-1_family-692#Unknown rnd-1_family-692#Unknown
rnd-1_family-693#Unknown rnd-1_family-693#Unknown rnd-1_family-693#Unknown
rnd-1_family-689#Unknown rnd-1_family-689#Unknown rnd-1_family-689#Unknown
rnd-1_family-683#Unknown rnd-1_family-683#Unknown rnd-1_family-683#Unknown
rnd-1_family-696#Unknown rnd-1_family-696#Unknown rnd-1_family-696#Unknown
rnd-1_family-699#LINE/CR1 rnd-1_family-699#LINE/CR1 rnd-1_family-699#LINE/CR1
rnd-1_family-700#LINE/Penelope rnd-1_family-700#LINE/Penelope rnd-1_family-700#LINE/Penelope
rnd-1_family-694#DNA/CMC-EnSpm rnd-1_family-694#DNA/CMC-EnSpm rnd-1_family-694#DNA/CMC-EnSpm
rnd-1_family-701#Unknown rnd-1_family-701#Unknown rnd-1_family-701#Unknown
rnd-1_family-695#LINE/Penelope rnd-1_family-695#LINE/Penelope rnd-1_family-695#LINE/Penelope
rnd-1_family-703#Unknown rnd-1_family-703#Unknown rnd-1_family-703#Unknown
rnd-1_family-697#LINE/Penelope rnd-1_family-697#LINE/Penelope rnd-1_family-697#LINE/Penelope
rnd-1_family-705#Unknown rnd-1_family-705#Unknown rnd-1_family-705#Unknown
rnd-1_family-706#LINE/CR1 rnd-1_family-706#LINE/CR1 rnd-1_family-706#LINE/CR1
rnd-1_family-707#Unknown rnd-1_family-707#Unknown rnd-1_family-707#Unknown
rnd-1_family-708#Unknown rnd-1_family-708#Unknown rnd-1_family-708#Unknown
rnd-1_family-702#Unknown rnd-1_family-702#Unknown rnd-1_family-702#Unknown
rnd-1_family-709#Unknown rnd-1_family-709#Unknown rnd-1_family-709#Unknown
rnd-1_family-711#LTR/Gypsy rnd-1_family-711#LTR/Gypsy rnd-1_family-711#LTR/Gypsy
rnd-1_family-712#Unknown rnd-1_family-712#Unknown rnd-1_family-712#Unknown
rnd-1_family-713#Unknown rnd-1_family-713#Unknown rnd-1_family-713#Unknown
rnd-1_family-704#LINE/CR1 rnd-1_family-704#LINE/CR1 rnd-1_family-704#LINE/CR1
rnd-1_family-714#LTR/Gypsy rnd-1_family-714#LTR/Gypsy rnd-1_family-714#LTR/Gypsy
rnd-1_family-715#Unknown rnd-1_family-715#Unknown rnd-1_family-715#Unknown
rnd-1_family-716#Unknown rnd-1_family-716#Unknown rnd-1_family-716#Unknown
rnd-1_family-717#LTR/Gypsy rnd-1_family-717#LTR/Gypsy rnd-1_family-717#LTR/Gypsy
rnd-1_family-698#LINE/CR1 rnd-1_family-698#LINE/CR1 rnd-1_family-698#LINE/CR1
rnd-1_family-718#LTR/ERVK rnd-1_family-718#LTR/ERVK rnd-1_family-718#LTR/ERVK
rnd-1_family-719#LTR/Gypsy rnd-1_family-719#LTR/Gypsy rnd-1_family-719#LTR/Gypsy
rnd-1_family-720#Unknown rnd-1_family-720#Unknown rnd-1_family-720#Unknown
rnd-1_family-721#Unknown rnd-1_family-721#Unknown rnd-1_family-721#Unknown
rnd-1_family-722#Unknown rnd-1_family-722#Unknown rnd-1_family-722#Unknown
rnd-1_family-723#Unknown rnd-1_family-723#Unknown rnd-1_family-723#Unknown
rnd-1_family-724#Unknown rnd-1_family-724#Unknown rnd-1_family-724#Unknown
rnd-1_family-725#Unknown rnd-1_family-725#Unknown rnd-1_family-725#Unknown
rnd-1_family-710#Unknown rnd-1_family-710#Unknown rnd-1_family-710#Unknown
rnd-1_family-729#LTR/Gypsy rnd-1_family-729#LTR/Gypsy rnd-1_family-729#LTR/Gypsy
rnd-1_family-730#Unknown rnd-1_family-730#Unknown rnd-1_family-730#Unknown
rnd-1_family-732#Unknown rnd-1_family-732#Unknown rnd-1_family-732#Unknown
rnd-1_family-733#Unknown rnd-1_family-733#Unknown rnd-1_family-733#Unknown
rnd-1_family-734#LTR/Gypsy rnd-1_family-734#LTR/Gypsy rnd-1_family-734#LTR/Gypsy
rnd-1_family-726#LINE/Jockey rnd-1_family-726#LINE/Jockey rnd-1_family-726#LINE/Jockey
rnd-1_family-727#LINE/Rex-Babar rnd-1_family-727#LINE/Rex-Babar rnd-1_family-727#LINE/Rex-Babar
rnd-1_family-736#Unknown rnd-1_family-736#Unknown rnd-1_family-736#Unknown
rnd-1_family-731#LINE/Penelope rnd-1_family-731#LINE/Penelope rnd-1_family-731#LINE/Penelope
rnd-1_family-737#Unknown rnd-1_family-737#Unknown rnd-1_family-737#Unknown
rnd-1_family-728#Unknown rnd-1_family-728#Unknown rnd-1_family-728#Unknown
rnd-1_family-739#Unknown rnd-1_family-739#Unknown rnd-1_family-739#Unknown
rnd-1_family-740#Unknown rnd-1_family-740#Unknown rnd-1_family-740#Unknown
rnd-1_family-741#LINE/Penelope rnd-1_family-741#LINE/Penelope rnd-1_family-741#LINE/Penelope
rnd-1_family-742#Unknown rnd-1_family-742#Unknown rnd-1_family-742#Unknown
rnd-1_family-744#LINE/Penelope rnd-1_family-744#LINE/Penelope rnd-1_family-744#LINE/Penelope
rnd-1_family-745#Unknown rnd-1_family-745#Unknown rnd-1_family-745#Unknown
rnd-1_family-738#LTR/Gypsy rnd-1_family-738#LTR/Gypsy rnd-1_family-738#LTR/Gypsy
rnd-1_family-746#Unknown rnd-1_family-746#Unknown rnd-1_family-746#Unknown
rnd-1_family-747#LINE/CR1 rnd-1_family-747#LINE/CR1 rnd-1_family-747#LINE/CR1
rnd-1_family-748#Unknown rnd-1_family-748#Unknown rnd-1_family-748#Unknown
rnd-1_family-749#Unknown rnd-1_family-749#Unknown rnd-1_family-749#Unknown
rnd-1_family-750#Unknown rnd-1_family-750#Unknown rnd-1_family-750#Unknown
rnd-1_family-743#DNA/CMC-EnSpm rnd-1_family-743#DNA/CMC-EnSpm rnd-1_family-743#DNA/CMC-EnSpm
rnd-1_family-753#Unknown rnd-1_family-753#Unknown rnd-1_family-753#Unknown
rnd-1_family-754#LTR/Gypsy rnd-1_family-754#LTR/Gypsy rnd-1_family-754#LTR/Gypsy
rnd-1_family-755#Unknown rnd-1_family-755#Unknown rnd-1_family-755#Unknown
rnd-1_family-756#LINE/CR1 rnd-1_family-756#LINE/CR1 rnd-1_family-756#LINE/CR1
rnd-1_family-757#Unknown rnd-1_family-757#Unknown rnd-1_family-757#Unknown
rnd-1_family-758#Unknown rnd-1_family-758#Unknown rnd-1_family-758#Unknown
rnd-1_family-759#Unknown rnd-1_family-759#Unknown rnd-1_family-759#Unknown
rnd-1_family-760#LTR/Gypsy rnd-1_family-760#LTR/Gypsy rnd-1_family-760#LTR/Gypsy
rnd-1_family-762#Unknown rnd-1_family-762#Unknown rnd-1_family-762#Unknown
rnd-1_family-763#Unknown rnd-1_family-763#Unknown rnd-1_family-763#Unknown
rnd-1_family-751#DNA rnd-1_family-751#DNA rnd-1_family-751#DNA
rnd-1_family-764#Unknown rnd-1_family-764#Unknown rnd-1_family-764#Unknown
rnd-1_family-765#Unknown rnd-1_family-765#Unknown rnd-1_family-765#Unknown
rnd-1_family-735#Unknown rnd-1_family-735#Unknown rnd-1_family-735#Unknown
rnd-1_family-767#Unknown rnd-1_family-767#Unknown rnd-1_family-767#Unknown
rnd-1_family-761#LINE/Penelope rnd-1_family-761#LINE/Penelope rnd-1_family-761#LINE/Penelope
rnd-1_family-769#LINE/Penelope rnd-1_family-769#LINE/Penelope rnd-1_family-769#LINE/Penelope
rnd-1_family-752#Unknown rnd-1_family-752#Unknown rnd-1_family-752#Unknown
rnd-1_family-770#LINE/Rex-Babar rnd-1_family-770#LINE/Rex-Babar rnd-1_family-770#LINE/Rex-Babar
rnd-1_family-771#Unknown rnd-1_family-771#Unknown rnd-1_family-771#Unknown
rnd-1_family-772#Unknown rnd-1_family-772#Unknown rnd-1_family-772#Unknown
rnd-1_family-773#Unknown rnd-1_family-773#Unknown rnd-1_family-773#Unknown
rnd-1_family-774#Unknown rnd-1_family-774#Unknown rnd-1_family-774#Unknown
rnd-1_family-777#Unknown rnd-1_family-777#Unknown rnd-1_family-777#Unknown
rnd-1_family-778#Unknown rnd-1_family-778#Unknown rnd-1_family-778#Unknown
rnd-1_family-766#LINE/Penelope rnd-1_family-766#LINE/Penelope rnd-1_family-766#LINE/Penelope
rnd-1_family-780#Unknown rnd-1_family-780#Unknown rnd-1_family-780#Unknown
rnd-1_family-781#Unknown rnd-1_family-781#Unknown rnd-1_family-781#Unknown
rnd-1_family-782#Unknown rnd-1_family-782#Unknown rnd-1_family-782#Unknown
rnd-1_family-783#Unknown rnd-1_family-783#Unknown rnd-1_family-783#Unknown
rnd-1_family-784#Unknown rnd-1_family-784#Unknown rnd-1_family-784#Unknown
rnd-1_family-785#Unknown rnd-1_family-785#Unknown rnd-1_family-785#Unknown
rnd-1_family-786#LTR/Gypsy rnd-1_family-786#LTR/Gypsy rnd-1_family-786#LTR/Gypsy
rnd-1_family-787#Unknown rnd-1_family-787#Unknown rnd-1_family-787#Unknown
rnd-1_family-788#Unknown rnd-1_family-788#Unknown rnd-1_family-788#Unknown
rnd-1_family-789#Unknown rnd-1_family-789#Unknown rnd-1_family-789#Unknown
rnd-1_family-790#LINE/Penelope rnd-1_family-790#LINE/Penelope rnd-1_family-790#LINE/Penelope
rnd-1_family-779#LINE/Penelope rnd-1_family-779#LINE/Penelope rnd-1_family-779#LINE/Penelope
rnd-1_family-791#Unknown rnd-1_family-791#Unknown rnd-1_family-791#Unknown
rnd-1_family-792#Unknown rnd-1_family-792#Unknown rnd-1_family-792#Unknown
rnd-1_family-793#Unknown rnd-1_family-793#Unknown rnd-1_family-793#Unknown
rnd-1_family-794#Unknown rnd-1_family-794#Unknown rnd-1_family-794#Unknown
rnd-1_family-795#LINE/RTE-BovB rnd-1_family-795#LINE/RTE-BovB rnd-1_family-795#LINE/RTE-BovB
rnd-1_family-796#Unknown rnd-1_family-796#Unknown rnd-1_family-796#Unknown
rnd-1_family-797#Unknown rnd-1_family-797#Unknown rnd-1_family-797#Unknown
rnd-1_family-776#LTR/Gypsy-Cigr rnd-1_family-776#LTR/Gypsy-Cigr rnd-1_family-776#LTR/Gypsy-Cigr
rnd-1_family-798#DNA/CMC-EnSpm rnd-1_family-798#DNA/CMC-EnSpm rnd-1_family-798#DNA/CMC-EnSpm
rnd-1_family-800#Unknown rnd-1_family-800#Unknown rnd-1_family-800#Unknown
rnd-1_family-802#DNA/CMC-EnSpm rnd-1_family-802#DNA/CMC-EnSpm rnd-1_family-802#DNA/CMC-EnSpm
rnd-1_family-803#LINE/CR1 rnd-1_family-803#LINE/CR1 rnd-1_family-803#LINE/CR1
rnd-1_family-804#Unknown rnd-1_family-804#Unknown rnd-1_family-804#Unknown
rnd-1_family-805#Unknown rnd-1_family-805#Unknown rnd-1_family-805#Unknown
rnd-1_family-806#Unknown rnd-1_family-806#Unknown rnd-1_family-806#Unknown
rnd-1_family-775#DNA/CMC-EnSpm rnd-1_family-775#DNA/CMC-EnSpm rnd-1_family-775#DNA/CMC-EnSpm
rnd-1_family-807#LINE/CR1 rnd-1_family-807#LINE/CR1 rnd-1_family-807#LINE/CR1
rnd-1_family-808#Unknown rnd-1_family-808#Unknown rnd-1_family-808#Unknown
rnd-1_family-799#Unknown rnd-1_family-799#Unknown rnd-1_family-799#Unknown
rnd-1_family-809#DNA/TcMar-Tc1 rnd-1_family-809#DNA/TcMar-Tc1 rnd-1_family-809#DNA/TcMar-Tc1
rnd-1_family-810#Unknown rnd-1_family-810#Unknown rnd-1_family-810#Unknown
rnd-1_family-801#DNA/TcMar-ISRm11 rnd-1_family-801#DNA/TcMar-ISRm11 rnd-1_family-801#DNA/TcMar-ISRm11
rnd-1_family-812#LTR/Gypsy rnd-1_family-812#LTR/Gypsy rnd-1_family-812#LTR/Gypsy
rnd-1_family-813#Unknown rnd-1_family-813#Unknown rnd-1_family-813#Unknown
rnd-1_family-815#Unknown rnd-1_family-815#Unknown rnd-1_family-815#Unknown
rnd-1_family-816#Unknown rnd-1_family-816#Unknown rnd-1_family-816#Unknown
rnd-1_family-817#Unknown rnd-1_family-817#Unknown rnd-1_family-817#Unknown
rnd-1_family-818#LTR/Gypsy rnd-1_family-818#LTR/Gypsy rnd-1_family-818#LTR/Gypsy
rnd-1_family-819#Unknown rnd-1_family-819#Unknown rnd-1_family-819#Unknown
rnd-1_family-820#LTR/Gypsy rnd-1_family-820#LTR/Gypsy rnd-1_family-820#LTR/Gypsy
rnd-1_family-822#Unknown rnd-1_family-822#Unknown rnd-1_family-822#Unknown
rnd-1_family-824#Unknown rnd-1_family-824#Unknown rnd-1_family-824#Unknown
rnd-1_family-825#Unknown rnd-1_family-825#Unknown rnd-1_family-825#Unknown
rnd-1_family-826#LTR/Gypsy rnd-1_family-826#LTR/Gypsy rnd-1_family-826#LTR/Gypsy
rnd-1_family-827#Unknown rnd-1_family-827#Unknown rnd-1_family-827#Unknown
rnd-1_family-828#LTR/Pao rnd-1_family-828#LTR/Pao rnd-1_family-828#LTR/Pao
rnd-1_family-829#Unknown rnd-1_family-829#Unknown rnd-1_family-829#Unknown
rnd-1_family-830#Unknown rnd-1_family-830#Unknown rnd-1_family-830#Unknown
rnd-1_family-814#Unknown rnd-1_family-814#Unknown rnd-1_family-814#Unknown
rnd-1_family-833#Unknown rnd-1_family-833#Unknown rnd-1_family-833#Unknown
