"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"rnd-1_family-503#Unknown",3341.41754308298,-0.34164460722502,0.455530419145365,2.11175642437422,0.54953802265439,0.647499148431911
"rnd-1_family-703#Unknown",93.5751148058536,-0.237131088421936,0.458585780782002,2.10570659320757,0.550759143673115,0.648374143941852
"rnd-1_family-392#Unknown",5.56657327190884,-1.69422462467778,1.32144834478071,2.10309826550954,0.551286217474077,0.648431271421332
"rnd-1_family-104#Unknown",3.21917812300428,1.42145292844774,1.82499788698991,2.09618309901121,0.552685334290569,0.649470132686933
"rnd-1_family-666#LINE/CR1",3.30777693407702,-0.436301628372439,1.67862430478688,2.09399747757249,0.553128068723779,0.649470132686933
"rnd-1_family-213#Unknown",1.22877188851171,3.53159756904774,3.43714338062965,2.0825003688982,0.555461162694752,NA
"rnd-1_family-767#Unknown",2.87564210183778,-0.252613208357795,2.34840565955598,2.07990367455049,0.555989073723711,0.652264238004873
"rnd-5_family-155#Unknown",1.71526263230658,2.26267677721321,2.93930998260429,2.05683611013232,0.560694344414476,NA
"rnd-1_family-896#DNA/TcMar-Pogo",0.821819180240162,1.05810770238936,3.72519882557482,2.04782115920388,0.562540801875269,NA
"rnd-4_family-499#Unknown",464.247111484519,-0.36124824658153,0.301176924510428,2.04088756596141,0.563963853180943,0.661047596072818
"rnd-1_family-897#LINE/Rex-Babar",27.6898365472617,-0.868200293381495,0.624567373358482,2.01676950633546,0.568933436562757,0.666063383335158
"rnd-4_family-144#Unknown",41.6983798610645,0.260012458788502,0.569116420822032,2.0153536336579,0.569226123912998,0.666063383335158
"rnd-4_family-427#Unknown",5.293129983595,-1.24603515454101,1.31985453769828,2.00590758129673,0.571181469711236,0.667636261148595
"rnd-1_family-55#DNA/hAT-Charlie",722.721308903452,0.352394327816195,0.27628846476151,2.00288157403807,0.571808838455715,0.667636261148595
"rnd-1_family-195#Unknown",15.6739737036912,1.14502772729875,0.858172567058725,2.0008005004912,0.572240574219279,0.667636261148595
"rnd-1_family-262#Unknown",28.7280219420297,0.0553187754774199,0.667838546575009,1.99837472808553,0.572744104271989,0.667636261148595
"rnd-1_family-578#LINE/RTE-BovB",5.88895011909627,-0.0673922813015749,1.28603506593844,1.99697916175793,0.573033927465547,0.667636261148595
"rnd-1_family-801#DNA/TcMar-ISRm11",338.827677807787,-0.0608504375229627,0.284355147346722,1.98662667409977,0.575187023182457,0.669569086264802
"rnd-4_family-554#LINE/CR1",12.0655719710143,-1.17601522860874,0.916976974263524,1.97898595321497,0.57677968496098,0.670846758044745
"rnd-4_family-281#DNA/TcMar-Pogo",71.3605697436882,0.182448007424954,0.430352837871407,1.96841477228341,0.578988149639168,0.672837858285654
"rnd-1_family-534#LINE/CR1",0.903795418374721,-2.8932556800657,3.82214425325395,1.95102798710832,0.582632986079862,NA
"rnd-1_family-427#LINE/Penelope",2.69150044319682,3.00145807681246,2.38967687286328,1.94434265711684,0.584038573164613,0.677875656785893
"rnd-1_family-508#LINE/Penelope",33.1895886578968,-0.281097593145173,0.592797853065164,1.94178473917421,0.584576978386513,0.677875656785893
"rnd-1_family-416#Unknown",10.1128828053016,0.856213767922748,1.03299010239256,1.94061126092368,0.584824090614546,0.677875656785893
"rnd-6_family-1457#LTR/Pao",0.753682371951389,-0.832439304853077,4.65771126566287,1.93124580643015,0.586798794249024,NA
"rnd-1_family-70#LINE/RTE-BovB",816.038753065225,-0.2059904590185,0.287770066909975,1.92506957826191,0.588103493750326,0.681094217121104
"rnd-5_family-1584#Unknown",2.44702325954298,-1.74297680266378,2.3236870471824,1.91873504618827,0.589443646861473,0.682063314685991
"rnd-5_family-2006#Unknown",1.53920773504095,1.9477325773098,3.10641657600423,1.91615303996561,0.589990487783194,NA
"rnd-4_family-538#Unknown",13.1077789106212,0.393986957853199,0.837262660965655,1.91499630286852,0.590235581690812,0.682396939582808
"rnd-1_family-591#Unknown",3.04014819026482,-2.09475709168653,1.95313347254405,1.91190958815721,0.590889938173755,0.682571070950928
"rnd-4_family-235#Unknown",1.18257322566079,3.00172697818192,3.50705378604613,1.90993227280463,0.591309364947157,NA
"rnd-1_family-473#Unknown",80.0749959785976,0.497801339875087,0.463616636803111,1.90035447440833,0.593343795302327,0.684821842107881
"rnd-5_family-733#Unknown",545.061255380154,0.369407939060896,0.350619970083579,1.89312575256481,0.594882316672536,0.686013224758541
"rnd-5_family-1586#DNA/TcMar-Tc1",11.0881660919702,-0.798464305990652,1.04285271618521,1.88185845486042,0.597285619563381,0.688194029136342
"rnd-5_family-1260#Unknown",7.4872865092668,-0.630417982657216,1.36737832875584,1.87950129082809,0.59778920464463,0.688194029136342
"rnd-1_family-764#Unknown",61.058394544015,0.255443919864712,0.444863922718861,1.86628578456172,0.600617706534042,0.690510194070708
"rnd-5_family-324#Unknown",6.5176285977949,1.92829501230395,1.65012974178023,1.86534072983792,0.600820309084402,0.690510194070708
"rnd-5_family-1421#Unknown",2.77578154504977,-1.40287473731434,2.37538408278933,1.86295265901848,0.601332465938899,0.690513128260345
"rnd-1_family-720#Unknown",9.14981632476628,-1.2476042088536,0.992113344437325,1.85176962347062,0.603734598079378,0.692684488058897
"rnd-1_family-429#LINE/Penelope",1.02219298562307,1.9766593986124,3.67901143609904,1.83356071673386,0.607659121482694,NA
"rnd-4_family-1343#Unknown",1.02219298562307,1.9766593986124,3.67901143609904,1.83356071673386,0.607659121482694,NA
"rnd-1_family-572#LINE/CR1",11.5429582703913,-0.0864826793384987,1.17585158052093,1.81263637015518,0.612188988324467,0.701790253113073
"rnd-5_family-76#Unknown",1.51000362166558,1.32659619910936,2.44773120901008,1.80683579074223,0.61344852206518,NA
